246058 922720 258704 948496 43.2174 6.67212 208896
249274 934780 258704 948496 44.1196 6.81283 212992
252634 947380 258704 948496 45.0628 6.95748 217088
255952 959820 258704 991608 46.0653 7.10881 221184
258800 970500 301816 991608 46.8145 7.24301 225280
262085 982820 301816 991608 47.7339 7.38729 229376
265205 994520 301816 1034720 48.7283 7.52329 233472
268400 1006500 301816 1034720 49.6855 7.63514 237568
271562 1018360 301816 1034720 50.6278 7.75671 241664
274928 1030980 301816 1034720 51.6699 7.89616 245760
277888 1042080 301816 1077832 52.5172 7.98567 249856
280693 1052600 301816 1077832 53.553 8.07023 253952
283706 1063900 301816 1077832 54.6493 8.18018 258048
286746 1075300 301816 1077832 55.8017 8.30876 262144
289477 1085540 301816 1120944 56.7366 8.41322 266240
292576 1097160 301816 1120944 57.8006 8.52143 270336
295397 1107740 301816 1120944 58.7644 8.62574 274432
298128 1117980 301816 1120944 59.721 8.72439 278528
300832 1128120 301816 1164056 60.8578 8.84602 282624
303589 1138460 344928 1164056 61.3858 8.95994 286720
306640 1149900 344928 1164056 62.4078 9.08071 290816
309269 1159760 344928 1164056 63.5774 9.17807 294912
311749 1169060 344928 1207168 64.8767 9.23658 299008
314645 1179920 344928 1207168 66.54 9.35126 303104
317285 1189820 344928 1207168 68.2066 9.49084 307200
320208 1200780 344928 1207168 69.77 9.65199 311296
322810 1210540 344928 1250280 71.1159 9.77826 315392
325248 1219680 344928 1250280 72.5882 9.88741 319488
328144 1230540 344928 1250280 74.1946 10.0121 323584
330821 1240580 344928 1250280 75.5422 10.1191 327680
333792 1251720 344928 1293392 76.9907 10.2317 331776
336480 1261800 344928 1293392 78.3698 10.3496 335872
339141 1271780 344928 1293392 79.8124 10.4536 339968
341872 1282020 344928 1293392 81.2263 10.5683 344064
344389 1291460 344928 1293392 82.5558 10.6759 348160
346762 1300360 388040 1336504 83.1411 10.7463 352256
349365 1310120 388040 1336504 83.8082 10.8461 356352
351760 1319100 388040 1336504 84.5434 10.9276 360448
354165 1328120 388040 1336504 85.4048 11.0138 364544
356608 1337280 388040 1379616 86.2722 11.0776 368640
358890 1345840 388040 1379616 87.1538 11.1613 372736
361312 1354920 388040 1379616 88.1198 11.244 376832
363829 1364360 388040 1379616 89.2326 11.3515 380928
366309 1373660 388040 1379616 90.2823 11.4565 385024
368869 1383260 388040 1422728 91.4962 11.5722 389120
371194 1391980 388040 1422728 92.487 11.6654 393216
373754 1401580 388040 1422728 93.6954 11.7785 397312
376197 1410740 388040 1422728 94.7579 11.883 401408
378485 1419320 388040 1422728 95.6958 11.9634 405504
380842 1428160 388040 1465840 96.6365 12.0443 409600
383440 1437900 388040 1465840 97.7913 12.1525 413696
385968 1447380 388040 1465840 98.87 12.2719 417792
388181 1455680 431152 1465840 99.8516 12.3469 421888
390570 1464640 431152 1465840 100.797 12.4318 425984
392933 1473500 431152 1508952 101.95 12.5283 430080
395237 1482140 431152 1508952 103.007 12.6244 434176
397408 1490280 431152 1508952 104.027 12.7057 438272
399898 1499620 431152 1508952 105.079 12.8093 442368
402432 1509120 431152 1552064 106.32 12.9497 446464
404965 1518620 431152 1552064 107.516 13.0699 450560
406933 1526000 431152 1552064 108.363 13.1459 454656
409274 1534780 431152 1552064 109.342 13.2453 458752
411312 1542420 431152 1552064 110.257 13.3431 462848
413616 1551060 431152 1552064 111.354 13.4553 466944
415893 1559600 431152 1595176 112.49 13.5605 471040
417898 1567120 431152 1595176 113.416 13.6665 475136
420240 1575900 431152 1595176 114.632 13.7904 479232
422608 1584780 431152 1595176 115.845 13.9466 483328
424864 1593240 431152 1595176 116.896 14.0571 487424
427456 1602960 431152 1638288 118.069 14.1943 491520
429781 1611680 431152 1638288 119.169 14.3128 495616
432112 1620420 474264 1638288 120.301 14.4571 499712
434394 1628980 474264 1638288 121.461 14.6249 503808
436565 1637120 474264 1638288 122.351 14.7579 507904
438757 1645340 474264 1681400 123.256 14.8802 512000
440954 1653580 474264 1681400 124.251 15.0211 516096
443333 1662500 474264 1681400 125.309 15.1714 520192
445370 1670140 474264 1681400 126.138 15.2843 524288
447472 1678020 474264 1681400 127.13 15.4115 528384
449760 1686600 474264 1724512 128.218 15.5534 532480
451893 1694600 474264 1724512 129.153 15.6693 536576
454010 1702540 474264 1724512 130.206 15.794 540672
456042 1710160 474264 1724512 131.091 15.9171 544768
458037 1717640 474264 1724512 132.043 16.0361 548864
460042 1725160 474264 1767624 132.944 16.1507 552960
462122 1732960 474264 1767624 134.01 16.3298 557056
464224 1740840 474264 1767624 135.092 16.757 561152
466496 1749360 474264 1767624 136.2 17.3385 565248
468506 1756900 474264 1767624 137.134 17.9487 569344
470730 1765240 474264 1767624 138.269 18.5119 573440
472666 1772500 474264 1810736 139.225 18.8034 577536
474570 1779640 517376 1810736 140.275 19.0767 581632
476421 1786580 517376 1810736 141.198 19.3228 585728
478672 1795020 517376 1810736 142.505 19.6267 589824
480682 1802560 517376 1810736 143.75 19.9664 593920
482565 1809620 517376 1810736 145.028 20.3146 598016
484800 1818000 517376 1853848 146.246 20.6758 602112
487029 1826360 517376 1853848 147.509 21.0462 606208
489114 1834180 517376 1853848 148.688 21.4039 610304
490981 1841180 517376 1853848 149.828 21.6444 614400
492794 1847980 517376 1853848 150.995 21.8817 618496
494890 1855840 517376 1896960 152.252 22.099 622592
496629 1862360 517376 1896960 153.195 22.2913 626688
498453 1869200 517376 1896960 154.31 22.5111 630784
500218 1875820 517376 1896960 155.359 22.7109 634880
502005 1882520 517376 1896960 156.269 22.8359 638976
504037 1890140 517376 1896960 157.38 23.0261 643072
505509 1895660 517376 1896960 158.256 23.1925 647168
507306 1902400 517376 1940072 159.308 23.3652 651264
508992 1908720 517376 1940072 160.222 23.4914 655360
510762 1915360 517376 1940072 161.311 23.6428 659456
512741 1922780 517376 1940072 162.508 23.8279 663552
514752 1930320 517376 1940072 163.772 24.0114 667648
516634 1937380 517376 1940072 164.956 24.1764 671744
518325 1943720 560488 1983184 165.801 24.3208 675840
519925 1949720 560488 1983184 166.494 24.4654 679936
521557 1955840 560488 1983184 167.538 24.6209 684032
523237 1962140 560488 1983184 168.499 24.7746 688128
524938 1968520 560488 1983184 169.486 24.9378 692224
526501 1974380 560488 1983184 170.378 25.0832 696320
527952 1979820 560488 1983184 170.96 25.1783 700416
529573 1985900 560488 2026296 171.85 25.313 704512
531136 1991760 560488 2026296 172.717 25.4568 708608
532704 1997640 560488 2026296 173.489 25.5773 712704
534138 2003020 560488 2026296 174.328 25.7021 716800
535765 2009120 560488 2026296 175.305 25.8566 720896
537792 2016720 560488 2026296 176.557 26.0213 724992
539584 2023440 560488 2026296 177.669 26.1885 729088
541226 2029600 560488 2069408 178.777 26.3502 733184
542656 2034960 560488 2069408 179.652 26.4883 737280
544218 2040820 560488 2069408 180.683 26.6655 741376
546026 2047600 560488 2069408 181.74 26.8294 745472
547840 2054400 560488 2069408 182.887 27.0067 749568
549365 2060120 560488 2069408 183.854 27.1658 753664
550794 2065480 560488 2069408 184.675 27.303 757760
552336 2071260 560488 2112520 185.597 27.4443 761856
553941 2077280 560488 2112520 186.571 27.5824 765952
555216 2082060 560488 2112520 187.404 27.7006 770048
556805 2088020 560488 2112520 188.542 27.8569 774144
558512 2094420 560488 2112520 189.618 28.006 778240
560010 2100040 560488 2112520 190.496 28.1378 782336
561754 2106580 603600 2112520 191.521 28.2945 786432
563024 2111340 603600 2112520 192.381 28.4297 790528
564298 2116120 603600 2155632 193.204 28.5755 794624
565834 2121880 603600 2155632 194.209 28.7273 798720
567290 2127340 603600 2155632 194.988 28.8644 802816
568832 2133120 603600 2155632 195.927 29.017 806912
570464 2139240 603600 2155632 197.001 29.1918 811008
572069 2145260 603600 2155632 197.966 29.3671 815104
573450 2150440 603600 2155632 198.928 29.5245 819200
575018 2156320 603600 2198744 200.022 29.6972 823296
576501 2161880 603600 2198744 200.957 29.849 827392
578101 2167880 603600 2198744 202.06 30.0098 831488
579616 2173560 603600 2198744 203.066 30.1666 835584
581077 2179040 603600 2198744 203.998 30.3118 839680
582512 2184420 603600 2198744 204.945 30.4561 843776
584085 2190320 603600 2198744 206.039 30.6137 847872
585381 2195180 603600 2198744 206.929 30.728 851968
586944 2201040 603600 2241856 207.88 30.8753 856064
588666 2207500 603600 2241856 208.915 31.0167 860160
589978 2212420 603600 2241856 209.777 31.1468 864256
591376 2217660 603600 2241856 210.735 31.2877 868352
592768 2222880 603600 2241856 211.521 31.4057 872448
593941 2227280 603600 2241856 212.288 31.5181 876544
595450 2232940 603600 2241856 213.278 31.6464 880640
597077 2239040 603600 2241856 214.485 31.823 884736
598469 2244260 603600 2284968 215.495 31.9451 888832
599754 2249080 603600 2284968 216.514 32.0633 892928
601050 2253940 603600 2284968 217.254 32.1696 897024
602592 2259720 603600 2284968 218.21 32.3104 901120
604053 2265200 646712 2284968 219.1 32.431 905216
605493 2270600 646712 2284968 219.843 32.5325 909312
606810 2275540 646712 2284968 220.669 32.6344 913408
608144 2280540 646712 2284968 221.517 32.7694 917504
609498 2285620 646712 2328080 222.472 32.898 921600
610592 2289720 646712 2328080 223.219 32.989 925696
611893 2294600 646712 2328080 224.084 33.1005 929792
613210 2299540 646712 2328080 224.919 33.2207 933888
614661 2304980 646712 2328080 225.785 33.3572 937984
616165 2310620 646712 2328080 226.8 33.5032 942080
617408 2315280 646712 2328080 227.583 33.616 946176
618794 2320480 646712 2328080 228.48 33.7534 950272
620373 2326400 646712 2328080 229.536 33.9023 954368
621712 2331420 646712 2371192 230.188 33.9976 958464
623184 2336940 646712 2371192 231.078 34.1406 962560
624517 2341940 646712 2371192 231.952 34.2793 966656
625781 2346680 646712 2371192 232.866 34.4144 970752
627237 2352140 646712 2371192 233.953 34.5678 974848
628714 2357680 646712 2371192 234.929 34.6912 978944
630101 2362880 646712 2371192 235.939 34.8429 983040
631434 2367880 646712 2371192 236.899 34.9758 987136
632810 2373040 646712 2414304 237.946 35.1302 991232
633941 2377280 646712 2414304 238.594 35.2293 995328
634912 2380920 646712 2414304 239.036 35.2995 999424
635984 2384940 646712 2414304 239.699 35.3937 1003520
637285 2389820 646712 2414304 240.584 35.5144 1007616
638597 2394740 646712 2414304 241.626 35.6596 1011712
639952 2399820 646712 2414304 242.533 35.7942 1015808
641248 2404680 646712 2414304 243.511 35.905 1019904
642618 2409820 646712 2414304 244.479 36.0572 1024000
643904 2414640 646712 2457416 245.397 36.1892 1028096
645136 2419260 646712 2457416 246.306 36.3202 1032192
646442 2424160 646712 2457416 247.273 36.4413 1036288
648058 2430220 689824 2457416 248.382 36.6072 1040384
649328 2434980 689824 2457416 249.261 36.7235 1044480
650618 2439820 689824 2457416 250.222 36.8755 1048576
651754 2444080 689824 2457416 251.139 37.0016 1052672
653061 2448980 689824 2457416 252.091 37.1235 1056768
654378 2453920 689824 2457416 253.028 37.2478 1060864
655888 2459580 689824 2500528 254.125 37.3998 1064960
657184 2464440 689824 2500528 255.015 37.4856 1069056
658581 2469680 689824 2500528 256.157 37.6116 1073152
659797 2474240 689824 2500528 256.994 37.7375 1077248
661114 2479180 689824 2500528 257.949 37.8787 1081344
662437 2484140 689824 2500528 258.867 38.0071 1085440
663472 2488020 689824 2500528 259.709 38.1033 1089536
664768 2492880 689824 2500528 260.518 38.2006 1093632
666010 2497540 689824 2500528 261.507 38.3269 1097728
667130 2501740 689824 2543640 262.3 38.4116 1101824
668282 2506060 689824 2543640 263.148 38.5006 1105920
669434 2510380 689824 2543640 264.291 38.6285 1110016
670762 2515360 689824 2543640 265.297 38.754 1114112
671845 2519420 689824 2543640 265.955 38.8121 1118208
672938 2523520 689824 2543640 266.83 38.9112 1122304
674042 2527660 689824 2543640 267.639 38.9962 1126400
675514 2533180 689824 2543640 268.755 39.1357 1130496
676602 2537260 689824 2543640 269.495 39.2196 1134592
677690 2541340 689824 2543640 270.286 39.2929 1138688
678890 2545840 689824 2586752 271.194 39.4007 1142784
680181 2550680 689824 2586752 272.237 39.5278 1146880
681482 2555560 689824 2586752 273.24 39.666 1150976
682586 2559700 689824 2586752 274.17 39.7453 1155072
683717 2563940 689824 2586752 275.139 39.8321 1159168
685157 2569340 689824 2586752 276.303 39.9923 1163264
686288 2573580 689824 2586752 277.295 40.0956 1167360
687610 2578540 689824 2586752 278.35 40.2287 1171456
688906 2583400 689824 2586752 279.391 40.3629 1175552
690272 2588520 732936 2629864 280.227 40.5021 1179648
691493 2593100 732936 2629864 280.512 40.6262 1183744
692709 2597660 732936 2629864 280.989 40.7366 1187840
693781 2601680 732936 2629864 281.541 40.8327 1191936
695008 2606280 732936 2629864 282.339 40.9622 1196032
696240 2610900 732936 2629864 283.158 41.0726 1200128
697541 2615780 732936 2629864 284.046 41.1775 1204224
698858 2620720 732936 2629864 285.114 41.3189 1208320
700080 2625300 732936 2629864 285.993 41.421 1212416
701130 2629240 732936 2629864 286.922 41.5155 1216512
702437 2634140 732936 2672976 288.022 41.6597 1220608
703669 2638760 732936 2672976 289.015 41.766 1224704
705077 2644040 732936 2672976 290.12 41.8883 1228800
706277 2648540 732936 2672976 291.162 42.0159 1232896
707477 2653040 732936 2672976 292.22 42.1299 1236992
708549 2657060 732936 2672976 293.298 42.254 1241088
709594 2660980 732936 2672976 294.251 42.3681 1245184
710666 2665000 732936 2672976 295.437 42.4732 1249280
711754 2669080 732936 2672976 296.446 42.5797 1253376
713008 2673780 732936 2716088 297.727 42.7257 1257472
714112 2677920 732936 2716088 298.944 42.8208 1261568
715392 2682720 732936 2716088 300.18 42.9235 1265664
716560 2687100 732936 2716088 301.26 43.0322 1269760
717669 2691260 732936 2716088 302.132 43.1162 1273856
718741 2695280 732936 2716088 303.021 43.1987 1277952
719957 2699840 732936 2716088 303.974 43.3016 1282048
720960 2703600 732936 2716088 304.754 43.3778 1286144
722032 2707620 732936 2716088 305.612 43.4596 1290240
723237 2712140 732936 2716088 306.728 43.5885 1294336
724416 2716560 732936 2759200 307.741 43.6832 1298432
725717 2721440 732936 2759200 308.871 43.7798 1302528
726992 2726220 732936 2759200 310.148 43.9009 1306624
728032 2730120 732936 2759200 311.068 43.9654 1310720
729088 2734080 732936 2759200 312.036 44.0326 1314816
730133 2738000 732936 2759200 312.893 44.1196 1318912
731242 2742160 732936 2759200 313.833 44.2153 1323008
732309 2746160 732936 2759200 314.711 44.3097 1327104
733397 2750240 776048 2759200 315.794 44.4201 1331200
734389 2753960 776048 2759200 316.578 44.4854 1335296
735429 2757860 776048 2759200 317.486 44.5634 1339392
736490 2761840 776048 2802312 318.475 44.6539 1343488
737370 2765140 776048 2802312 319.234 44.7253 1347584
738410 2769040 776048 2802312 320.124 44.8205 1351680
739370 2772640 776048 2802312 320.985 44.9138 1355776
740597 2777240 776048 2802312 321.917 45.0135 1359872
741738 2781520 776048 2802312 322.853 45.1056 1363968
742906 2785900 776048 2802312 323.849 45.2108 1368064
743936 2789760 776048 2802312 324.731 45.3046 1372160
744842 2793160 776048 2802312 325.465 45.3969 1376256
745888 2797080 776048 2802312 326.359 45.4922 1380352
747018 2801320 776048 2802312 327.372 45.5893 1384448
748149 2805560 776048 2845424 328.341 45.7052 1388544
749386 2810200 776048 2845424 329.484 45.8248 1392640
750581 2814680 776048 2845424 330.476 45.9357 1396736
751690 2818840 776048 2845424 331.532 46.0312 1400832
752794 2822980 776048 2845424 332.605 46.1582 1404928
753818 2826820 776048 2845424 333.637 46.2632 1409024
754869 2830760 776048 2845424 334.591 46.361 1413120
755914 2834680 776048 2845424 335.698 46.4801 1417216
756965 2838620 776048 2845424 336.628 46.5742 1421312
757957 2842340 776048 2845424 337.513 46.6743 1425408
758938 2846020 776048 2888536 338.454 46.7885 1429504
760064 2850240 776048 2888536 339.363 46.8958 1433600
761141 2854280 776048 2888536 340.218 47.0183 1437696
762133 2858000 776048 2888536 340.975 47.1151 1441792
763130 2861740 776048 2888536 341.741 47.2118 1445888
764090 2865340 776048 2888536 342.422 47.2984 1449984
765146 2869300 776048 2888536 343.219 47.3981 1454080
766261 2873480 776048 2888536 343.878 47.5042 1458176
767472 2878020 776048 2888536 344.798 47.6311 1462272
768442 2881660 776048 2888536 345.452 47.717 1466368
769466 2885500 776048 2888536 346.143 47.8017 1470464
770650 2889940 776048 2931648 346.936 47.9048 1474560
771616 2893560 776048 2931648 347.661 47.9867 1478656
772586 2897200 776048 2931648 348.365 48.0504 1482752
773589 2900960 776048 2931648 349.047 48.1277 1486848
774666 2905000 776048 2931648 349.84 48.2439 1490944
775568 2908380 776048 2931648 350.64 48.3247 1495040
776544 2912040 819160 2931648 351.279 48.3825 1499136
777450 2915440 819160 2931648 351.738 48.4779 1503232
778485 2919320 819160 2931648 352.418 48.5574 1507328
779770 2924140 819160 2931648 353.047 48.6426 1511424
780826 2928100 819160 2931648 353.823 48.7652 1515520
781872 2932020 819160 2974760 354.553 48.8829 1519616
782949 2936060 819160 2974760 355.172 48.9629 1523712
783962 2939860 819160 2974760 355.862 49.0416 1527808
784944 2943540 819160 2974760 356.524 49.1314 1531904
785914 2947180 819160 2974760 357.213 49.2365 1536000
786917 2950940 819160 2974760 357.893 49.3467 1540096
787834 2954380 819160 2974760 358.411 49.4232 1544192
788901 2958380 819160 2974760 359.106 49.5055 1548288
789989 2962460 819160 2974760 359.859 49.6055 1552384
791050 2966440 819160 2974760 360.659 49.7249 1556480
791957 2969840 819160 2974760 361.388 49.8394 1560576
792944 2973540 819160 2974760 362.31 49.9702 1564672
793829 2976860 819160 3017872 363.004 50.0496 1568768
794730 2980240 819160 3017872 363.75 50.1637 1572864
795642 2983660 819160 3017872 364.359 50.2535 1576960
796682 2987560 819160 3017872 365.102 50.3551 1581056
797632 2991120 819160 3017872 365.87 50.4633 1585152
798688 2995080 819160 3017872 366.675 50.5824 1589248
799669 2998760 819160 3017872 367.475 50.6818 1593344
800645 3002420 819160 3017872 368.412 50.803 1597440
801626 3006100 819160 3017872 369.245 50.9154 1601536
802549 3009560 819160 3017872 369.982 51.0141 1605632
803610 3013540 819160 3017872 370.703 51.1148 1609728
804645 3017420 819160 3017872 371.407 51.2148 1613824
805680 3021300 819160 3060984 372.406 51.3558 1617920
806624 3024840 819160 3060984 373.247 51.4905 1622016
807610 3028540 819160 3060984 374.005 51.59 1626112
808757 3032840 819160 3060984 374.923 51.7239 1630208
809941 3037280 819160 3060984 375.83 51.8531 1634304
810901 3040880 819160 3060984 376.609 51.9536 1638400
812000 3045000 819160 3060984 377.71 52.1136 1642496
813178 3049420 819160 3060984 378.654 52.2546 1646592
814122 3052960 819160 3060984 379.414 52.3567 1650688
815130 3056740 819160 3060984 380.155 52.47 1654784
816122 3060460 819160 3060984 380.875 52.6 1658880
816917 3063440 819160 3104096 381.591 52.6808 1662976
817904 3067140 819160 3104096 382.382 52.7877 1667072
819045 3071420 819160 3104096 383.342 52.8889 1671168
820133 3075500 862272 3104096 384.245 53.0097 1675264
821226 3079600 862272 3104096 385.2 53.139 1679360
822176 3083160 862272 3104096 385.971 53.254 1683456
823189 3086960 862272 3104096 386.761 53.3424 1687552
824069 3090260 862272 3104096 387.694 53.4466 1691648
824970 3093640 862272 3104096 388.575 53.563 1695744
825786 3096700 862272 3104096 389.3 53.6496 1699840
826826 3100600 862272 3104096 390.214 53.7663 1703936
827856 3104460 862272 3147208 391.133 53.8834 1708032
828794 3107980 862272 3147208 391.959 53.97 1712128
829856 3111960 862272 3147208 392.852 54.0819 1716224
830997 3116240 862272 3147208 393.711 54.1963 1720320
831765 3119120 862272 3147208 394.248 54.2544 1724416
832736 3122760 862272 3147208 395.104 54.3568 1728512
833770 3126640 862272 3147208 396.199 54.4863 1732608
834720 3130200 862272 3147208 397.07 54.5955 1736704
835765 3134120 862272 3147208 398.269 54.7343 1740800
836698 3137620 862272 3147208 399.19 54.8431 1744896
837621 3141080 862272 3147208 399.826 54.9202 1748992
838581 3144680 862272 3147208 400.632 55.0244 1753088
839568 3148380 862272 3190320 401.478 55.1337 1757184
840565 3152120 862272 3190320 402.574 55.271 1761280
841381 3155180 862272 3190320 403.246 55.3472 1765376
842245 3158420 862272 3190320 403.973 55.4407 1769472
843120 3161700 862272 3190320 404.768 55.5424 1773568
844074 3165280 862272 3190320 405.57 55.6467 1777664
845029 3168860 862272 3190320 406.433 55.7468 1781760
845930 3172240 862272 3190320 407.214 55.8479 1785856
846837 3175640 862272 3190320 407.995 55.9521 1789952
847728 3178980 862272 3190320 408.766 56.0341 1794048
848634 3182380 862272 3190320 409.411 56.1213 1798144
849717 3186440 862272 3190320 410.315 56.2341 1802240
850677 3190040 862272 3190320 411.081 56.3414 1806336
851530 3193240 862272 3233432 411.775 56.4193 1810432
852528 3196980 862272 3233432 412.806 56.5199 1814528
853418 3200320 862272 3233432 413.948 56.6301 1818624
854453 3204200 862272 3233432 415.022 56.7494 1822720
855525 3208220 862272 3233432 416.077 56.8692 1826816
856554 3212080 862272 3233432 417.19 56.9837 1830912
857610 3216040 862272 3233432 418.267 57.1036 1835008
858677 3220040 862272 3233432 419.268 57.227 1839104
859584 3223440 862272 3233432 420.469 57.3505 1843200
860554 3227080 862272 3233432 421.659 57.4621 1847296
861450 3230440 862272 3233432 422.651 57.5352 1851392
862378 3233920 905384 3276544 423.534 57.6336 1855488
863365 3237620 905384 3276544 424.226 57.7325 1859584
864330 3241240 905384 3276544 425.066 57.855 1863680
865232 3244620 905384 3276544 425.788 57.9704 1867776
866053 3247700 905384 3276544 426.243 58.0599 1871872
867194 3251980 905384 3276544 427.011 58.196 1875968
868373 3256400 905384 3276544 427.825 58.3179 1880064
869408 3260280 905384 3276544 428.646 58.4596 1884160
870442 3264160 905384 3276544 429.44 58.5717 1888256
871424 3267840 905384 3276544 430.101 58.6796 1892352
872416 3271560 905384 3276544 430.686 58.7533 1896448
873616 3276060 905384 3276544 431.518 58.8737 1900544
874746 3280300 905384 3319656 432.399 59 1904640
875648 3283680 905384 3319656 433.13 59.1064 1908736
876650 3287440 905384 3319656 433.947 59.2265 1912832
877610 3291040 905384 3319656 434.486 59.2954 1916928
878549 3294560 905384 3319656 435.136 59.3974 1921024
879434 3297880 905384 3319656 435.684 59.4811 1925120
880325 3301220 905384 3319656 436.384 59.5979 1929216
881141 3304280 905384 3319656 437.071 59.7242 1933312
882165 3308120 905384 3319656 437.773 59.858 1937408
882997 3311240 905384 3319656 438.283 59.954 1941504
883952 3314820 905384 3319656 438.889 60.0545 1945600
884858 3318220 905384 3319656 439.563 60.1679 1949696
885760 3321600 905384 3362768 440.075 60.2511 1953792
886677 3325040 905384 3362768 440.51 60.3068 1957888
887402 3327760 905384 3362768 440.809 60.3566 1961984
888368 3331380 905384 3362768 441.346 60.4535 1966080
889221 3334580 905384 3362768 441.937 60.5526 1970176
890181 3338180 905384 3362768 442.731 60.7028 1974272
891152 3341820 905384 3362768 443.424 60.8314 1978368
892128 3345480 905384 3362768 443.982 60.9504 1982464
893130 3349240 905384 3362768 444.567 61.098 1986560
894122 3352960 905384 3362768 445.236 61.2283 1990656
894992 3356220 905384 3362768 445.821 61.343 1994752
895802 3359260 905384 3362768 446.29 61.4576 1998848
896746 3362800 905384 3405880 446.932 61.5933 2002944
897664 3366240 905384 3405880 447.567 61.7228 2007040
898389 3368960 905384 3405880 448.019 61.8278 2011136
899360 3372600 905384 3405880 448.576 61.942 2015232
900266 3376000 905384 3405880 449.295 62.0806 2019328
901093 3379100 905384 3405880 449.756 62.1821 2023424
901898 3382120 905384 3405880 450.243 62.2897 2027520
902928 3385980 905384 3405880 450.834 62.4067 2031616
903754 3389080 905384 3405880 451.408 62.5139 2035712
904597 3392240 905384 3405880 452.181 62.6612 2039808
905493 3395600 948496 3405880 452.832 62.7732 2043904
906373 3398900 948496 3405880 453.427 62.9057 2048000
907258 3402220 948496 3405880 454.172 63.0439 2052096
908176 3405660 948496 3405880 454.743 63.1682 2056192
909050 3408940 948496 3448992 455.327 63.2845 2060288
909904 3412140 948496 3448992 455.868 63.3903 2064384
910752 3415320 948496 3448992 456.41 63.5115 2068480
911642 3418660 948496 3448992 456.968 63.6302 2072576
912629 3422360 948496 3448992 457.738 63.754 2076672
913360 3425100 948496 3448992 458.33 63.8606 2080768
914202 3428260 948496 3448992 458.934 63.9668 2084864
915200 3432000 948496 3448992 459.627 64.1037 2088960
916005 3435020 948496 3448992 460.126 64.1969 2093056
916842 3438160 948496 3448992 460.911 64.3148 2097152
917557 3440840 948496 3448992 461.355 64.4207 2101248
918421 3444080 948496 3448992 461.931 64.513 2105344
919418 3447820 948496 3448992 462.672 64.6489 2109440
920330 3451240 948496 3492104 463.313 64.7489 2113536
921274 3454780 948496 3492104 463.964 64.8457 2117632
922410 3459040 948496 3492104 464.776 64.972 2121728
923349 3462560 948496 3492104 465.39 65.0758 2125824
924272 3466020 948496 3492104 466.097 65.1795 2129920
925194 3469480 948496 3492104 466.642 65.2533 2134016
926192 3473220 948496 3492104 467.202 65.3556 2138112
927269 3477260 948496 3492104 467.986 65.499 2142208
928208 3480780 948496 3492104 468.836 65.6718 2146304
929050 3483940 948496 3492104 469.487 65.7769 2150400
930010 3487540 948496 3492104 470.283 65.9001 2154496
930864 3490740 948496 3492104 471.011 66.0186 2158592
931765 3494120 948496 3535216 471.704 66.1251 2162688
932752 3497820 948496 3535216 472.448 66.2374 2166784
933589 3500960 948496 3535216 472.999 66.3292 2170880
